BD,WOBA,SPPA,TQA,ROPA,RPMA,MFIA,HKLA,Gamma
1678.4133333333334,3.084,18.354,7.585,24.919,52.867,906.542,55.029,111.0
1678.44,3.169,18.36,7.558,24.919,53.002,905.829,54.945,113.0
1678.5333333333333,3.169,18.36,7.558,24.919,53.002,905.829,54.945,115.0
1678.6266666666668,3.169,18.36,7.558,24.919,53.002,905.829,54.945,117.0
1678.72,3.175,18.45,7.25,25.58,53.135,906.186,54.939,119.0
1678.7333333333333,3.175,18.45,7.25,25.58,53.135,906.186,54.939,118.66666666666667
1678.7466666666667,3.175,18.45,7.25,25.58,53.135,906.186,54.939,118.33333333333333
1678.76,3.169,18.473,7.336,25.58,53.161,906.186,54.945,118.0
1678.7833333333333,3.169,18.473,7.336,25.58,53.161,906.186,54.945,118.33333333333333
1678.8066666666666,3.169,18.473,7.336,25.58,53.161,906.186,54.945,118.66666666666667
1678.83,3.166,18.499,7.366,25.58,52.979,906.542,54.948,119.0
1678.8866666666665,3.166,18.499,7.366,25.58,52.979,906.542,54.948,118.0
1678.9433333333334,3.166,18.499,7.366,25.58,52.979,906.542,54.948,117.0
1679.0,3.21,18.562,7.42,25.58,52.979,906.542,54.904,116.0
1679.0166666666667,3.21,18.562,7.42,25.58,52.979,906.542,54.904,115.66666666666667
1679.0333333333333,3.21,18.562,7.42,25.58,52.979,906.542,54.904,115.33333333333333
1679.05,3.311,18.621,7.667,25.58,53.304,906.186,54.802,115.0
1679.1133333333332,3.311,18.621,7.667,25.58,53.304,906.186,54.802,109.0
1679.1766666666667,3.311,18.621,7.667,25.58,53.304,906.186,54.802,103.0
1679.24,3.325,18.664,7.652,25.58,52.948,905.829,54.788,97.0
1679.28,3.325,18.664,7.652,25.58,52.948,905.829,54.788,98.0
1679.32,3.325,18.664,7.652,25.58,52.948,905.829,54.788,99.0
1679.36,3.465,18.642,7.73,30.852,52.946,906.542,54.649,100.0
1679.4199999999998,3.465,18.642,7.73,30.852,52.946,906.542,54.649,101.0
1679.48,3.465,18.642,7.73,30.852,52.946,906.542,54.649,102.0
1679.54,3.423,18.574,7.41,30.852,53.127,906.542,54.691,103.0
1679.6,3.423,18.574,7.41,30.852,53.127,906.542,54.691,107.66666666666667
1679.66,3.423,18.574,7.41,30.852,53.127,906.542,54.691,112.33333333333333
1679.72,3.441,18.424,7.517,30.852,53.0,906.305,54.673,117.0
1679.7366666666667,3.441,18.424,7.517,30.852,53.0,906.305,54.673,117.33333333333333
1679.7533333333333,3.441,18.424,7.517,30.852,53.0,906.305,54.673,117.66666666666667
1679.77,2.915,18.433,7.522,30.852,52.852,906.423,55.199,118.0
1679.83,2.915,18.433,7.522,30.852,52.852,906.423,55.199,122.0
1679.89,2.915,18.433,7.522,30.852,52.852,906.423,55.199,126.0
1679.95,3.301,18.35,7.482,30.852,53.022,906.542,54.813,130.0
1679.9733333333334,3.301,18.35,7.482,30.852,53.022,906.542,54.813,128.66666666666666
1679.9966666666667,3.301,18.35,7.482,30.852,53.022,906.542,54.813,127.33333333333333
1680.02,3.215,18.302,7.44,30.852,53.108,906.186,54.899,126.0
1680.0333333333333,3.215,18.302,7.44,30.852,53.108,906.186,54.899,126.33333333333333
1680.0466666666666,3.215,18.302,7.44,30.852,53.108,906.186,54.899,126.66666666666667
1680.06,3.291,18.202,7.545,30.852,53.161,906.423,54.823,127.0
1680.1233333333332,3.291,18.202,7.545,30.852,53.161,906.423,54.823,120.66666666666667
1680.1866666666667,3.291,18.202,7.545,30.852,53.161,906.423,54.823,114.33333333333333
1680.25,3.147,17.956,7.276,31.412,52.99,906.186,54.967,108.0
1680.2633333333333,3.147,17.956,7.276,31.412,52.99,906.186,54.967,109.33333333333333
1680.2766666666666,3.147,17.956,7.276,31.412,52.99,906.186,54.967,110.66666666666667
1680.29,3.162,17.948,7.358,31.412,52.967,905.948,54.952,112.0
1680.31,3.162,17.948,7.358,31.412,52.967,905.948,54.952,111.0
1680.33,3.162,17.948,7.358,31.412,52.967,905.948,54.952,110.0
1680.35,3.168,17.972,7.38,31.412,53.095,906.542,54.946,109.0
1680.3899999999999,3.168,17.972,7.38,31.412,53.095,906.542,54.946,108.66666666666667
1680.43,3.168,17.972,7.38,31.412,53.095,906.542,54.946,108.33333333333333
1680.47,3.133,18.036,7.302,31.412,53.152,906.423,54.981,108.0
1680.48,3.133,18.036,7.302,31.412,53.152,906.423,54.981,107.0
1680.49,3.133,18.036,7.302,31.412,53.152,906.423,54.981,106.0
1680.5,3.154,18.061,7.317,31.412,53.146,906.305,54.96,105.0
1680.52,3.154,18.061,7.317,31.412,53.146,906.305,54.96,103.33333333333333
1680.54,3.154,18.061,7.317,31.412,53.146,906.305,54.96,101.66666666666667
1680.56,3.177,18.18,7.61,31.412,53.1,906.186,54.936,100.0
1680.57,3.177,18.18,7.61,31.412,53.1,906.186,54.936,101.33333333333333
1680.58,3.177,18.18,7.61,31.412,53.1,906.186,54.936,102.66666666666667
1680.59,3.246,18.183,7.574,31.412,53.085,905.829,54.868,104.0
1680.6666666666665,3.246,18.183,7.574,31.412,53.085,905.829,54.868,105.66666666666667
1680.7433333333333,3.246,18.183,7.574,31.412,53.085,905.829,54.868,107.33333333333333
1680.82,3.199,18.344,7.621,31.412,52.986,906.186,54.915,109.0
1680.8266666666666,3.199,18.344,7.621,31.412,52.986,906.186,54.915,107.66666666666667
1680.8333333333333,3.199,18.344,7.621,31.412,52.986,906.186,54.915,106.33333333333333
1680.84,3.18,18.358,7.644,31.412,52.821,906.423,54.934,105.0
1680.8933333333332,3.18,18.358,7.644,31.412,52.821,906.423,54.934,105.33333333333333
1680.9466666666667,3.18,18.358,7.644,31.412,52.821,906.423,54.934,105.66666666666667
1681.0,3.154,18.616,7.448,31.412,53.062,906.304,54.96,106.0
1681.01,3.154,18.616,7.448,31.412,53.062,906.304,54.96,106.33333333333333
1681.02,3.154,18.616,7.448,31.412,53.062,906.304,54.96,106.66666666666667
1681.03,3.145,18.701,7.707,31.412,53.148,905.948,54.969,107.0
1681.0533333333333,3.145,18.701,7.707,31.412,53.148,905.948,54.969,107.0
1681.0766666666666,3.145,18.701,7.707,31.412,53.148,905.948,54.969,107.0
1681.1,3.286,18.746,7.721,32.217,53.043,906.067,54.828,107.0
1681.1366666666665,3.286,18.746,7.721,32.217,53.043,906.067,54.828,106.66666666666667
1681.1733333333334,3.286,18.746,7.721,32.217,53.043,906.067,54.828,106.33333333333333
1681.21,3.249,18.801,7.39,32.217,53.104,905.948,54.865,106.0
1681.23,3.249,18.801,7.39,32.217,53.104,905.948,54.865,106.66666666666667
1681.25,3.249,18.801,7.39,32.217,53.104,905.948,54.865,107.33333333333333
1681.27,3.311,18.804,7.593,32.217,52.776,906.423,54.802,108.0
1681.28,3.311,18.804,7.593,32.217,52.776,906.423,54.802,109.0
1681.29,3.311,18.804,7.593,32.217,52.776,906.423,54.802,110.0
1681.3,3.276,18.819,7.739,32.217,52.941,905.948,54.838,111.0
1681.3533333333332,3.276,18.819,7.739,32.217,52.941,905.948,54.838,109.33333333333333
1681.4066666666668,3.276,18.819,7.739,32.217,52.941,905.948,54.838,107.66666666666667
1681.46,3.448,18.983,7.478,32.217,53.095,905.948,54.666,106.0
1681.4666666666667,3.448,18.983,7.478,32.217,53.095,905.948,54.666,106.66666666666667
1681.4733333333334,3.448,18.983,7.478,32.217,53.095,905.948,54.666,107.33333333333333
1681.48,3.457,18.982,7.361,32.217,53.099,905.948,54.656,108.0
1681.5,3.457,18.982,7.361,32.217,53.099,905.948,54.656,108.0
1681.52,3.457,18.982,7.361,32.217,53.099,905.948,54.656,108.0
1681.54,3.403,18.992,7.784,32.217,52.984,906.305,54.711,108.0
1681.55,3.403,18.992,7.784,32.217,52.984,906.305,54.711,107.33333333333333
1681.56,3.403,18.992,7.784,32.217,52.984,906.305,54.711,106.66666666666667
1681.57,3.372,18.994,7.788,32.217,53.024,906.067,54.742,106.0
1681.6233333333332,3.372,18.994,7.788,32.217,53.024,906.067,54.742,106.66666666666667
1681.6766666666667,3.372,18.994,7.788,32.217,53.024,906.067,54.742,107.33333333333333
1681.73,3.464,19.061,7.678,32.217,53.19,906.305,54.65,108.0
1681.7366666666667,3.464,19.061,7.678,32.217,53.19,906.305,54.65,108.0
1681.7433333333333,3.464,19.061,7.678,32.217,53.19,906.305,54.65,108.0
1681.75,3.451,19.04,7.619,32.217,53.205,906.186,54.663,108.0
1681.77,3.451,19.04,7.619,32.217,53.205,906.186,54.663,107.33333333333333
1681.79,3.451,19.04,7.619,32.217,53.205,906.186,54.663,106.66666666666667
1681.81,3.536,18.92,7.329,32.217,53.178,906.304,54.578,106.0
1681.82,3.536,18.92,7.329,32.217,53.178,906.304,54.578,107.33333333333333
1681.83,3.536,18.92,7.329,32.217,53.178,906.304,54.578,108.66666666666667
1681.84,3.416,18.825,7.33,32.217,53.032,906.542,54.698,110.0
1681.8899999999999,3.416,18.825,7.33,32.217,53.032,906.542,54.698,109.33333333333333
1681.94,3.416,18.825,7.33,32.217,53.032,906.542,54.698,108.66666666666667
1681.99,3.457,18.754,7.409,32.217,53.087,905.948,54.657,108.0
1682.0,3.457,18.754,7.409,32.217,53.087,905.948,54.657,105.33333333333333
1682.01,3.457,18.754,7.409,32.217,53.087,905.948,54.657,102.66666666666667
1682.02,3.546,18.866,7.462,32.217,53.121,906.067,54.568,100.0
1682.0433333333333,3.546,18.866,7.462,32.217,53.121,906.067,54.568,100.33333333333333
1682.0666666666666,3.546,18.866,7.462,32.217,53.121,906.067,54.568,100.66666666666667
1682.09,3.602,19.056,7.761,31.757,53.152,906.186,54.512,101.0
1682.0966666666666,3.602,19.056,7.761,31.757,53.152,906.186,54.512,102.66666666666667
1682.1033333333332,3.602,19.056,7.761,31.757,53.152,906.186,54.512,104.33333333333333
1682.11,3.626,19.102,7.812,31.757,53.224,906.304,54.488,106.0
1682.1699999999998,3.626,19.102,7.812,31.757,53.224,906.304,54.488,106.66666666666667
1682.23,3.626,19.102,7.812,31.757,53.224,906.304,54.488,107.33333333333333
1682.29,3.391,18.647,7.471,31.757,53.23,905.948,54.723,108.0
1682.31,3.391,18.647,7.471,31.757,53.23,905.948,54.723,109.33333333333333
1682.33,3.391,18.647,7.471,31.757,53.23,905.948,54.723,110.66666666666667
1682.35,3.368,18.419,7.58,31.757,52.984,906.542,54.746,112.0
1682.3833333333332,3.368,18.419,7.58,31.757,52.984,906.542,54.746,111.33333333333333
1682.4166666666667,3.368,18.419,7.58,31.757,52.984,906.542,54.746,110.66666666666667
1682.45,3.34,18.402,7.356,31.757,53.226,906.304,54.774,110.0
1682.4566666666667,3.34,18.402,7.356,31.757,53.226,906.304,54.774,109.33333333333333
1682.4633333333334,3.34,18.402,7.356,31.757,53.226,906.304,54.774,108.66666666666667
1682.47,3.322,18.46,7.389,31.757,53.074,906.423,54.792,108.0
1682.5,3.322,18.46,7.389,31.757,53.074,906.423,54.792,109.33333333333333
1682.53,3.322,18.46,7.389,31.757,53.074,906.423,54.792,110.66666666666667
1682.56,3.288,18.63,7.482,31.757,52.933,905.948,54.826,112.0
1682.58,3.288,18.63,7.482,31.757,52.933,905.948,54.826,113.33333333333333
1682.6,3.288,18.63,7.482,31.757,52.933,905.948,54.826,114.66666666666667
1682.62,3.208,18.681,7.444,31.757,52.986,906.304,54.906,116.0
1682.6533333333332,3.208,18.681,7.444,31.757,52.986,906.304,54.906,115.33333333333333
1682.6866666666667,3.208,18.681,7.444,31.757,52.986,906.304,54.906,114.66666666666667
1682.72,3.315,18.723,7.308,31.757,53.228,906.067,54.799,114.0
1682.7266666666667,3.315,18.723,7.308,31.757,53.228,906.067,54.799,112.33333333333333
1682.7333333333333,3.315,18.723,7.308,31.757,53.228,906.067,54.799,110.66666666666667
1682.74,3.317,18.731,7.339,31.757,53.241,906.304,54.797,109.0
1682.76,3.317,18.731,7.339,31.757,53.241,906.304,54.797,107.33333333333333
1682.78,3.317,18.731,7.339,31.757,53.241,906.304,54.797,105.66666666666667
1682.8,3.367,18.719,7.48,31.757,53.042,906.305,54.747,104.0
1682.81,3.367,18.719,7.48,31.757,53.042,906.305,54.747,104.33333333333333
1682.82,3.367,18.719,7.48,31.757,53.042,906.305,54.747,104.66666666666667
1682.83,3.316,18.687,7.545,31.757,53.007,906.067,54.798,105.0
1682.8799999999999,3.316,18.687,7.545,31.757,53.007,906.067,54.798,103.0
1682.93,3.316,18.687,7.545,31.757,53.007,906.067,54.798,101.0
1682.98,3.288,18.494,7.339,31.757,52.872,906.304,54.826,99.0
1682.99,3.288,18.494,7.339,31.757,52.872,906.304,54.826,99.0
1683.0,3.288,18.494,7.339,31.757,52.872,906.304,54.826,99.0
1683.01,3.256,18.437,7.385,31.757,53.131,906.186,54.858,99.0
1683.04,3.256,18.437,7.385,31.757,53.131,906.186,54.858,98.0
1683.07,3.256,18.437,7.385,31.757,53.131,906.186,54.858,97.0
1683.1,3.226,18.392,7.224,30.285,52.924,906.067,54.888,96.0
1683.1299999999999,3.226,18.392,7.224,30.285,52.924,906.067,54.888,94.66666666666667
1683.16,3.226,18.392,7.224,30.285,52.924,906.067,54.888,93.33333333333333
1683.19,3.265,18.33,7.186,30.285,53.218,906.186,54.848,92.0
1683.21,3.265,18.33,7.186,30.285,53.218,906.186,54.848,92.33333333333333
1683.23,3.265,18.33,7.186,30.285,53.218,906.186,54.848,92.66666666666667
1683.25,3.335,18.441,7.548,30.285,53.089,906.542,54.779,93.0
1683.2633333333333,3.335,18.441,7.548,30.285,53.089,906.542,54.779,92.66666666666667
1683.2766666666666,3.335,18.441,7.548,30.285,53.089,906.542,54.779,92.33333333333333
1683.29,3.315,18.53,7.811,30.285,53.144,906.542,54.799,92.0
1683.3066666666666,3.315,18.53,7.811,30.285,53.144,906.542,54.799,92.0
1683.3233333333333,3.315,18.53,7.811,30.285,53.144,906.542,54.799,92.0
1683.34,3.337,18.606,7.582,30.285,53.104,905.948,54.777,92.0
1683.35,3.337,18.606,7.582,30.285,53.104,905.948,54.777,91.33333333333333
1683.36,3.337,18.606,7.582,30.285,53.104,905.948,54.777,90.66666666666667
1683.37,3.289,18.609,7.559,30.285,53.197,905.948,54.825,90.0
1683.3933333333332,3.289,18.609,7.559,30.285,53.197,905.948,54.825,90.66666666666667
1683.4166666666667,3.289,18.609,7.559,30.285,53.197,905.948,54.825,91.33333333333333
1683.44,3.24,18.594,7.607,30.285,52.968,905.829,54.874,92.0
1683.4466666666667,3.24,18.594,7.607,30.285,52.968,905.829,54.874,92.33333333333333
1683.4533333333334,3.24,18.594,7.607,30.285,52.968,905.829,54.874,92.66666666666667
1683.46,3.236,18.571,7.538,30.285,53.024,905.591,54.878,93.0
1683.4833333333333,3.236,18.571,7.538,30.285,53.024,905.591,54.878,95.0
1683.5066666666667,3.236,18.571,7.538,30.285,53.024,905.591,54.878,97.0
1683.53,3.278,18.609,7.296,30.285,52.928,905.948,54.836,99.0
1683.5366666666666,3.278,18.609,7.296,30.285,52.928,905.948,54.836,99.33333333333333
1683.5433333333333,3.278,18.609,7.296,30.285,52.928,905.948,54.836,99.66666666666667
1683.55,3.265,18.664,7.5,30.285,52.901,905.948,54.848,100.0
1683.57,3.265,18.664,7.5,30.285,52.901,905.948,54.848,99.0
1683.59,3.265,18.664,7.5,30.285,52.901,905.948,54.848,98.0
1683.61,3.22,18.755,7.772,30.285,52.844,906.542,54.894,97.0
1683.6399999999999,3.22,18.755,7.772,30.285,52.844,906.542,54.894,97.33333333333333
1683.67,3.22,18.755,7.772,30.285,52.844,906.542,54.894,97.66666666666667
1683.7,3.264,18.736,7.752,30.285,52.891,906.542,54.85,98.0
1683.71,3.264,18.736,7.752,30.285,52.891,906.542,54.85,98.66666666666667
1683.72,3.264,18.736,7.752,30.285,52.891,906.542,54.85,99.33333333333333
1683.73,3.211,18.728,7.586,30.285,53.023,906.542,54.903,100.0
1683.75,3.211,18.728,7.586,30.285,53.023,906.542,54.903,98.66666666666667
1683.77,3.211,18.728,7.586,30.285,53.023,906.542,54.903,97.33333333333333
1683.79,3.264,18.734,7.567,30.285,52.992,906.423,54.85,96.0
1683.85,3.264,18.734,7.567,30.285,52.992,906.423,54.85,95.66666666666667
1683.91,3.264,18.734,7.567,30.285,52.992,906.423,54.85,95.33333333333333
1683.97,3.458,18.802,7.655,30.285,53.254,906.305,54.655,95.0
1683.9766666666667,3.458,18.802,7.655,30.285,53.254,906.305,54.655,95.33333333333333
1683.9833333333333,3.458,18.802,7.655,30.285,53.254,906.305,54.655,95.66666666666667
1683.99,3.424,18.818,7.628,30.285,53.199,906.067,54.69,96.0
1684.01,3.424,18.818,7.628,30.285,53.199,906.067,54.69,94.66666666666667
1684.03,3.424,18.818,7.628,30.285,53.199,906.067,54.69,93.33333333333333
1684.05,3.485,18.819,7.59,30.285,52.937,905.948,54.629,92.0
1684.06,3.485,18.819,7.59,30.285,52.937,905.948,54.629,93.33333333333333
1684.07,3.485,18.819,7.59,30.285,52.937,905.948,54.629,94.66666666666667
1684.08,3.516,18.785,7.509,30.285,53.045,906.423,54.598,96.0
1684.1533333333332,3.516,18.785,7.509,30.285,53.045,906.423,54.598,95.33333333333333
1684.2266666666667,3.516,18.785,7.509,30.285,53.045,906.423,54.598,94.66666666666667
1684.3,3.413,18.815,7.639,29.339,53.186,905.948,54.701,94.0
1684.3166666666666,3.413,18.815,7.639,29.339,53.186,905.948,54.701,93.66666666666667
1684.3333333333333,3.413,18.815,7.639,29.339,53.186,905.948,54.701,93.33333333333333
1684.35,3.432,18.785,7.422,29.339,53.188,905.71,54.682,93.0
1684.3899999999999,3.432,18.785,7.422,29.339,53.188,905.71,54.682,91.66666666666667
1684.43,3.432,18.785,7.422,29.339,53.188,905.71,54.682,90.33333333333333
1684.47,3.567,18.847,7.815,29.339,53.127,906.542,54.547,89.0
1684.4833333333333,3.567,18.847,7.815,29.339,53.127,906.542,54.547,89.66666666666667
1684.4966666666667,3.567,18.847,7.815,29.339,53.127,906.542,54.547,90.33333333333333
1684.51,3.532,18.83,7.729,29.339,53.167,906.542,54.582,91.0
1684.6066666666666,3.532,18.83,7.729,29.339,53.167,906.542,54.582,92.0
1684.7033333333334,3.532,18.83,7.729,29.339,53.167,906.542,54.582,93.0
1684.8,3.557,18.683,7.521,29.339,53.013,906.067,54.557,94.0
1684.8166666666666,3.557,18.683,7.521,29.339,53.013,906.067,54.557,94.0
1684.8333333333333,3.557,18.683,7.521,29.339,53.013,906.067,54.557,94.0
1684.85,3.548,18.735,7.764,29.339,53.022,905.71,54.566,94.0
1684.8899999999999,3.548,18.735,7.764,29.339,53.022,905.71,54.566,96.66666666666667
1684.93,3.548,18.735,7.764,29.339,53.022,905.71,54.566,99.33333333333333
1684.97,3.557,18.641,7.373,29.339,53.262,906.423,54.557,102.0
1684.9833333333333,3.557,18.641,7.373,29.339,53.262,906.423,54.557,100.0
1684.9966666666667,3.557,18.641,7.373,29.339,53.262,906.423,54.557,98.0
1685.01,3.558,18.625,7.543,29.339,53.123,906.186,54.556,96.0
1685.0966666666666,3.558,18.625,7.543,29.339,53.123,906.186,54.556,100.0
1685.1833333333334,3.558,18.625,7.543,29.339,53.123,906.186,54.556,104.0
1685.27,3.279,17.779,6.84,29.339,52.96,906.661,54.835,108.0
1685.2733333333333,3.279,17.779,6.84,29.339,52.96,906.661,54.835,110.0
1685.2766666666666,3.279,17.779,6.84,29.339,52.96,906.661,54.835,112.0
1685.28,3.28,17.734,6.877,29.339,52.939,906.305,54.834,114.0
1685.2966666666666,3.28,17.734,6.877,29.339,52.939,906.305,54.834,113.0
1685.3133333333333,3.28,17.734,6.877,29.339,52.939,906.305,54.834,112.0
1685.33,3.229,17.594,6.882,29.339,52.95,905.591,54.885,111.0
1685.3366666666666,3.229,17.594,6.882,29.339,52.95,905.591,54.885,113.66666666666667
1685.3433333333332,3.229,17.594,6.882,29.339,52.95,905.591,54.885,116.33333333333333
1685.35,3.175,17.533,6.866,29.339,52.872,905.591,54.938,119.0
1685.3966666666665,3.175,17.533,6.866,29.339,52.872,905.591,54.938,120.66666666666667
1685.4433333333334,3.175,17.533,6.866,29.339,52.872,905.591,54.938,122.33333333333333
1685.49,3.06,17.268,7.114,29.339,53.002,906.542,55.054,124.0
1685.4966666666667,3.06,17.268,7.114,29.339,53.002,906.542,55.054,124.0
1685.5033333333333,3.06,17.268,7.114,29.339,53.002,906.542,55.054,124.0
1685.51,2.995,17.266,7.254,29.339,52.962,906.542,55.119,124.0
1685.53,2.995,17.266,7.254,29.339,52.962,906.542,55.119,123.66666666666667
1685.55,2.995,17.266,7.254,29.339,52.962,906.542,55.119,123.33333333333333
1685.57,0.0,17.276,7.18,29.339,53.078,906.542,55.154,123.0
1685.5766666666666,0.0,17.276,7.18,29.339,53.078,906.542,55.154,121.33333333333333
1685.5833333333333,0.0,17.276,7.18,29.339,53.078,906.542,55.154,119.66666666666667
1685.59,0.0,17.25,7.241,29.339,53.051,906.542,55.181,118.0
1685.6399999999999,0.0,17.25,7.241,29.339,53.051,906.542,55.181,119.0
1685.69,0.0,17.25,7.241,29.339,53.051,906.542,55.181,120.0
1685.74,0.0,17.218,7.217,29.339,52.966,906.423,55.113,121.0
1685.7466666666667,0.0,17.218,7.217,29.339,52.966,906.423,55.113,118.66666666666667
1685.7533333333333,0.0,17.218,7.217,29.339,52.966,906.423,55.113,116.33333333333333
1685.76,0.0,17.216,7.219,29.339,52.977,906.542,55.089,114.0
1685.79,0.0,17.216,7.219,29.339,52.977,906.542,55.089,112.66666666666667
1685.82,0.0,17.216,7.219,29.339,52.977,906.542,55.089,111.33333333333333
1685.85,0.0,17.256,7.245,29.339,53.12,906.186,55.153,110.0
1685.8966666666665,0.0,17.256,7.245,29.339,53.12,906.186,55.153,105.66666666666667
1685.9433333333334,0.0,17.256,7.245,29.339,53.12,906.186,55.153,101.33333333333333
1685.99,0.0,17.31,7.232,29.339,53.15,906.186,55.11,97.0
1685.9966666666667,0.0,17.31,7.232,29.339,53.15,906.186,55.11,98.0
1686.0033333333333,0.0,17.31,7.232,29.339,53.15,906.186,55.11,99.0
1686.01,0.0,17.327,7.238,29.339,53.108,906.186,55.111,100.0
1686.03,0.0,17.327,7.238,29.339,53.108,906.186,55.111,97.33333333333333
1686.05,0.0,17.327,7.238,29.339,53.108,906.186,55.111,94.66666666666667
1686.07,0.0,17.567,7.342,29.339,53.04,905.71,55.159,92.0
1686.0766666666666,0.0,17.567,7.342,29.339,53.04,905.71,55.159,92.0
1686.0833333333333,0.0,17.567,7.342,29.339,53.04,905.71,55.159,92.0
1686.09,0.0,17.603,7.306,29.339,53.036,905.71,55.13,92.0
1686.1366666666665,0.0,17.603,7.306,29.339,53.036,905.71,55.13,86.33333333333333
1686.1833333333334,0.0,17.603,7.306,29.339,53.036,905.71,55.13,80.66666666666667
1686.23,0.0,17.467,7.117,29.339,53.138,906.423,55.056,75.0
1686.24,0.0,17.467,7.117,29.339,53.138,906.423,55.056,75.33333333333333
1686.25,0.0,17.467,7.117,29.339,53.138,906.423,55.056,75.66666666666667
1686.26,0.0,17.447,7.018,29.339,53.091,906.186,55.013,76.0
1686.28,0.0,17.447,7.018,29.339,53.091,906.186,55.013,76.33333333333333
1686.3,0.0,17.447,7.018,29.339,53.091,906.186,55.013,76.66666666666667
1686.32,0.0,17.386,7.389,29.339,52.823,905.948,55.027,77.0
1686.3266666666666,0.0,17.386,7.389,29.339,52.823,905.948,55.027,77.33333333333333
1686.3333333333333,0.0,17.386,7.389,29.339,52.823,905.948,55.027,77.66666666666667
1686.34,0.0,17.342,7.481,29.339,52.882,906.067,55.05,78.0
1686.3899999999999,0.0,17.342,7.481,29.339,52.882,906.067,55.05,80.33333333333333
1686.44,0.0,17.342,7.481,29.339,52.882,906.067,55.05,82.66666666666667
1686.49,0.0,17.148,7.216,29.339,53.178,906.423,55.112,85.0
1686.4966666666667,0.0,17.148,7.216,29.339,53.178,906.423,55.112,84.33333333333333
1686.5033333333333,0.0,17.148,7.216,29.339,53.178,906.423,55.112,83.66666666666667
1686.51,0.0,17.142,7.205,29.339,53.133,906.423,55.108,83.0
1686.53,0.0,17.142,7.205,29.339,53.133,906.423,55.108,85.33333333333333
1686.55,0.0,17.142,7.205,29.339,53.133,906.423,55.108,87.66666666666667
1686.57,0.0,17.087,7.179,29.339,53.148,906.186,55.038,90.0
1686.5766666666666,0.0,17.087,7.179,29.339,53.148,906.186,55.038,91.0
1686.5833333333333,0.0,17.087,7.179,29.339,53.148,906.186,55.038,92.0
1686.59,0.0,17.074,7.182,29.339,53.138,906.304,55.088,93.0
1686.6466666666665,0.0,17.074,7.182,29.339,53.138,906.304,55.088,98.66666666666667
1686.7033333333334,0.0,17.074,7.182,29.339,53.138,906.304,55.088,104.33333333333333
1686.76,0.229,18.976,7.434,20.821,51.462,948.284,56.582,110.0
1686.78,0.229,18.976,7.434,20.821,51.462,948.284,56.582,112.66666666666667
1686.8,0.229,18.976,7.434,20.821,51.462,948.284,56.582,115.33333333333333
1686.82,0.343,19.1,7.512,20.821,51.493,948.284,56.468,118.0
1686.8766666666666,0.343,19.1,7.512,20.821,51.493,948.284,56.468,120.0
1686.9333333333334,0.343,19.1,7.512,20.821,51.493,948.284,56.468,122.0
1686.99,0.416,19.56,7.522,20.821,51.856,948.284,56.395,124.0
1687.0166666666667,0.416,19.56,7.522,20.821,51.856,948.284,56.395,121.66666666666667
1687.0433333333333,0.416,19.56,7.522,20.821,51.856,948.284,56.395,119.33333333333333
1687.07,0.597,19.66,7.594,20.821,51.611,948.165,56.214,117.0
1687.0766666666666,0.597,19.66,7.594,20.821,51.611,948.165,56.214,117.66666666666667
1687.0833333333333,0.597,19.66,7.594,20.821,51.611,948.165,56.214,118.33333333333333
1687.09,0.601,19.677,7.6,20.821,51.605,948.165,56.21,119.0
1687.1633333333332,0.601,19.677,7.6,20.821,51.605,948.165,56.21,117.33333333333333
1687.2366666666667,0.601,19.677,7.6,20.821,51.605,948.165,56.21,115.66666666666667
1687.31,0.55,19.964,7.663,20.571,51.487,948.522,56.261,114.0
1687.3233333333333,0.55,19.964,7.663,20.571,51.487,948.522,56.261,113.33333333333333
1687.3366666666666,0.55,19.964,7.663,20.571,51.487,948.522,56.261,112.66666666666667
1687.35,0.607,19.885,7.636,20.571,51.455,948.284,56.204,112.0
1687.3899999999999,0.607,19.885,7.636,20.571,51.455,948.284,56.204,111.66666666666667
1687.43,0.607,19.885,7.636,20.571,51.455,948.284,56.204,111.33333333333333
1687.47,1.963,20.065,7.698,40.006,51.757,948.403,56.195,111.0
1687.4866666666667,1.963,20.065,7.698,40.006,51.757,948.403,56.195,106.66666666666667
1687.5033333333333,1.963,20.065,7.698,40.006,51.757,948.403,56.195,102.33333333333333
1687.52,1.942,20.021,7.447,40.006,51.816,948.284,56.215,98.0
1687.5766666666666,1.942,20.021,7.447,40.006,51.816,948.284,56.215,100.0
1687.6333333333334,1.942,20.021,7.447,40.006,51.816,948.284,56.215,102.0
1687.69,2.017,20.109,7.862,40.006,51.634,948.284,56.14,104.0
1687.73,2.017,20.109,7.862,40.006,51.634,948.284,56.14,107.66666666666667
1687.77,2.017,20.109,7.862,40.006,51.634,948.284,56.14,111.33333333333333
1687.81,1.91,20.092,7.789,40.006,51.449,948.522,56.248,115.0
1687.8233333333333,1.91,20.092,7.789,40.006,51.449,948.522,56.248,114.33333333333333
1687.8366666666666,1.91,20.092,7.789,40.006,51.449,948.522,56.248,113.66666666666667
1687.85,1.968,20.125,7.682,40.006,51.607,948.284,56.189,113.0
1687.9066666666665,1.968,20.125,7.682,40.006,51.607,948.284,56.189,114.0
1687.9633333333334,1.968,20.125,7.682,40.006,51.607,948.284,56.189,115.0
1688.02,2.077,20.316,7.68,40.006,51.685,948.284,56.08,116.0
